;remove_stopwords;remove_shortwords;stemmed;vectorizer;features_number;ngrams_range;classifier;test_accuracy;train_accuracy;train_test_time
81;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=40000, min_df=1,
        ngram_range=1, 1, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";40000;(1, 1);"XGBClassifierbase_score=0.5, booster='gbtree', colsample_bylevel=1,
       colsample_bytree=1, gamma=0, learning_rate=0.1, max_delta_step=0,
       max_depth=3, min_child_weight=1, missing=None, n_estimators=100,
       n_jobs=1, nthread=None, objective='binary:logistic', random_state=0,
       reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
       silent=True, subsample=1";67.1919191919192;67.70398009950249;7.04
82;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=40000, min_df=1,
        ngram_range=1, 2, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";40000;(1, 2);"XGBClassifierbase_score=0.5, booster='gbtree', colsample_bylevel=1,
       colsample_bytree=1, gamma=0, learning_rate=0.1, max_delta_step=0,
       max_depth=3, min_child_weight=1, missing=None, n_estimators=100,
       n_jobs=1, nthread=None, objective='binary:logistic', random_state=0,
       reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
       silent=True, subsample=1";67.31818181818183;67.75373134328359;12.44
83;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=40000, min_df=1,
        ngram_range=1, 3, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";40000;(1, 3);"XGBClassifierbase_score=0.5, booster='gbtree', colsample_bylevel=1,
       colsample_bytree=1, gamma=0, learning_rate=0.1, max_delta_step=0,
       max_depth=3, min_child_weight=1, missing=None, n_estimators=100,
       n_jobs=1, nthread=None, objective='binary:logistic', random_state=0,
       reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
       silent=True, subsample=1";67.31818181818183;67.75373134328359;11.49
84;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 1, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 1);"LogisticRegressionC=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False";74.4949494949495;86.93283582089552;2.99
85;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 2, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 2);"LogisticRegressionC=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False";74.67676767676767;91.04477611940298;5.62
86;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 3, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 3);"LogisticRegressionC=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False";74.65151515151514;90.7363184079602;7.24
87;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 1, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 1);"LinearSVCC=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
     verbose=0";72.29797979797979;92.58955223880598;6.99
88;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 2, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 2);"LinearSVCC=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
     verbose=0";72.58080808080808;96.91791044776119;9.73
89;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 3, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 3);"LinearSVCC=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
     verbose=0";72.48989898989899;96.48756218905473;16.22
90;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 1, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 1);MultinomialNBalpha=1.0, class_prior=None, fit_prior=True;73.75757575757575;85.28606965174129;1.33
91;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 2, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 2);MultinomialNBalpha=1.0, class_prior=None, fit_prior=True;74.06060606060606;87.32338308457712;4.85
92;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 3, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 3);MultinomialNBalpha=1.0, class_prior=None, fit_prior=True;74.0959595959596;86.78855721393035;6.37
93;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 1, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 1);BernoulliNBalpha=1.0, binarize=0.0, class_prior=None, fit_prior=True;74.31818181818181;85.53980099502488;1.41
94;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 2, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 2);BernoulliNBalpha=1.0, binarize=0.0, class_prior=None, fit_prior=True;74.45454545454545;87.29353233830845;4.40
95;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 3, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 3);BernoulliNBalpha=1.0, binarize=0.0, class_prior=None, fit_prior=True;74.35353535353535;86.68905472636817;6.84
96;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 1, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 1);"RandomForestClassifierbootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=None,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False";71.51515151515152;97.80099502487562;27.31
97;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 2, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 2);"RandomForestClassifierbootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=None,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False";71.70707070707071;97.67164179104478;36.09
98;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 3, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 3);"RandomForestClassifierbootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=None,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False";71.87878787878788;97.64676616915423;49.48
99;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 1, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 1);"DecisionTreeClassifierclass_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'";68.2070707070707;99.2587064676617;30.72
100;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 2, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 2);"DecisionTreeClassifierclass_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'";69.02525252525253;98.94278606965175;45.18
101;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 3, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 3);"DecisionTreeClassifierclass_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'";68.51010101010101;98.91044776119404;49.57
102;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 1, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 1);"XGBClassifierbase_score=0.5, booster='gbtree', colsample_bylevel=1,
       colsample_bytree=1, gamma=0, learning_rate=0.1, max_delta_step=0,
       max_depth=3, min_child_weight=1, missing=None, n_estimators=100,
       n_jobs=1, nthread=None, objective='binary:logistic', random_state=0,
       reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
       silent=True, subsample=1";67.1919191919192;67.70398009950249;5.96
103;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 2, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 2);"XGBClassifierbase_score=0.5, booster='gbtree', colsample_bylevel=1,
       colsample_bytree=1, gamma=0, learning_rate=0.1, max_delta_step=0,
       max_depth=3, min_child_weight=1, missing=None, n_estimators=100,
       n_jobs=1, nthread=None, objective='binary:logistic', random_state=0,
       reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
       silent=True, subsample=1";67.31818181818183;67.75373134328359;10.48
104;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=50000, min_df=1,
        ngram_range=1, 3, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";50000;(1, 3);"XGBClassifierbase_score=0.5, booster='gbtree', colsample_bylevel=1,
       colsample_bytree=1, gamma=0, learning_rate=0.1, max_delta_step=0,
       max_depth=3, min_child_weight=1, missing=None, n_estimators=100,
       n_jobs=1, nthread=None, objective='binary:logistic', random_state=0,
       reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
       silent=True, subsample=1";67.31818181818183;67.75373134328359;12.90
105;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 1, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 1);"LogisticRegressionC=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False";74.4949494949495;86.93283582089552;3.13
106;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 2, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 2);"LogisticRegressionC=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False";74.71717171717171;91.88805970149254;5.62
107;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 3, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 3);"LogisticRegressionC=1.0, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='warn',
          n_jobs=None, penalty='l2', random_state=None, solver='warn',
          tol=0.0001, verbose=0, warm_start=False";74.70202020202021;91.44029850746269;7.83
108;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 1, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 1);"LinearSVCC=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
     verbose=0";72.29797979797979;92.58955223880598;10.02
109;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 2, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 2);"LinearSVCC=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
     verbose=0";72.67676767676767;97.2587064676617;10.58
110;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 3, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 3);"LinearSVCC=1.0, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=None, tol=0.0001,
     verbose=0";72.61111111111111;96.8905472636816;13.77
111;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 1, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 1);MultinomialNBalpha=1.0, class_prior=None, fit_prior=True;73.75757575757575;85.28606965174129;1.54
112;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 2, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 2);MultinomialNBalpha=1.0, class_prior=None, fit_prior=True;74.0050505050505;88.35820895522389;3.98
113;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 3, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 3);MultinomialNBalpha=1.0, class_prior=None, fit_prior=True;74.07575757575758;87.71144278606965;6.42
114;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 1, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 1);BernoulliNBalpha=1.0, binarize=0.0, class_prior=None, fit_prior=True;74.31818181818181;85.53980099502488;1.54
115;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 2, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 2);BernoulliNBalpha=1.0, binarize=0.0, class_prior=None, fit_prior=True;74.36868686868688;88.42039800995025;4.82
116;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 3, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 3);BernoulliNBalpha=1.0, binarize=0.0, class_prior=None, fit_prior=True;74.34343434343434;87.63432835820896;6.50
117;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 1, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 1);"RandomForestClassifierbootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=None,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False";71.41919191919192;97.82835820895522;30.03
118;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 2, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 2);"RandomForestClassifierbootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=None,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False";71.83333333333334;97.7089552238806;52.00
119;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 3, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 3);"RandomForestClassifierbootstrap=True, class_weight=None, criterion='gini',
            max_depth=None, max_features='auto', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, n_estimators=10, n_jobs=None,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False";72.0050505050505;97.61442786069652;53.90
120;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 1, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 1);"DecisionTreeClassifierclass_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'";68.1969696969697;99.2587064676617;27.92
121;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 2, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 2);"DecisionTreeClassifierclass_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'";68.88888888888889;98.96268656716418;59.21
122;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 3, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 3);"DecisionTreeClassifierclass_weight=None, criterion='gini', max_depth=None,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'";68.89898989898991;98.92786069651741;62.52
123;True;True;False;"CountVectorizeranalyzer='word', binary=False, decode_error='strict',
        dtype=<class 'numpy.int64'>, encoding='utf-8', input='content',
        lowercase=True, max_df=1.0, max_features=60000, min_df=1,
        ngram_range=1, 1, preprocessor=None, stop_words=None,
        strip_accents=None, token_pattern='?u\\b\\w\\w+\\b',
        tokenizer=None, vocabulary=None";60000;(1, 1);"XGBClassifierbase_score=0.5, booster='gbtree', colsample_bylevel=1,
       colsample_bytree=1, gamma=0, learning_rate=0.1, max_delta_step=0,
       max_depth=3, min_child_weight=1, missing=None, n_estimators=100,
       n_jobs=1, nthread=None, objective='binary:logistic', random_state=0,
       reg_alpha=0, reg_lambda=1, scale_pos_weight=1, seed=None,
       silent=True, subsample=1";67.1919191919192;67.70398009950249;5.63
